title,artist,track_id,track_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Flower Dance,DJ Okawari,3jZfDBrmRan5VTi18HDLdN,https://cdnimg.melon.co.kr/cm/album/images/013/17/566/1317566_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.689,0.592,8,-7.123,1,0.0375,0.893,0.869,0.108,0.659,94.99,audio_features,3jZfDBrmRan5VTi18HDLdN,spotify:track:3jZfDBrmRan5VTi18HDLdN,https://api.spotify.com/v1/tracks/3jZfDBrmRan5VTi18HDLdN,https://api.spotify.com/v1/audio-analysis/3jZfDBrmRan5VTi18HDLdN,250387,4
Marry Me ,Ellegarden,0ZHWFqeBZz9DJB3l8G8UJo,https://cdnimg.melon.co.kr/cm/album/images/003/08/958/308958_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.298,0.987,1,-0.77,1,0.0623,0.00341,3.18e-06,0.304,0.304,172.084,audio_features,0ZHWFqeBZz9DJB3l8G8UJo,spotify:track:0ZHWFqeBZz9DJB3l8G8UJo,https://api.spotify.com/v1/tracks/0ZHWFqeBZz9DJB3l8G8UJo,https://api.spotify.com/v1/audio-analysis/0ZHWFqeBZz9DJB3l8G8UJo,169187,4
Wherever You Are,ONE OK ROCK,0YAMQSmHk6BSUGTYpaoqTJ,https://cdnimg.melon.co.kr/cm/album/images/021/24/139/2124139_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.379,0.69,4,-4.79,1,0.0549,0.0286,0.0,0.335,0.288,173.716,audio_features,0YAMQSmHk6BSUGTYpaoqTJ,spotify:track:0YAMQSmHk6BSUGTYpaoqTJ,https://api.spotify.com/v1/tracks/0YAMQSmHk6BSUGTYpaoqTJ,https://api.spotify.com/v1/audio-analysis/0YAMQSmHk6BSUGTYpaoqTJ,295600,4
Purple Line ,동방신기 ,3fnNJCTTCTxPzPwvjCYr7R,https://cdnimg.melon.co.kr/cm/album/images/003/66/843/366843_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.752,0.941,0,-4.184,1,0.121,0.081,0.0,0.828,0.69,100.996,audio_features,3fnNJCTTCTxPzPwvjCYr7R,spotify:track:3fnNJCTTCTxPzPwvjCYr7R,https://api.spotify.com/v1/tracks/3fnNJCTTCTxPzPwvjCYr7R,https://api.spotify.com/v1/audio-analysis/3fnNJCTTCTxPzPwvjCYr7R,222680,4
メリクリ / Merry-Chri ,보아 ,3gG5V4n8rYSOXtQTcZebJW,https://cdnimg.melon.co.kr/cm/album/images/003/01/972/301972_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.3,0.307,1,-13.999,1,0.0327,0.293,0.0,0.966,0.2,104.848,audio_features,3gG5V4n8rYSOXtQTcZebJW,spotify:track:3gG5V4n8rYSOXtQTcZebJW,https://api.spotify.com/v1/tracks/3gG5V4n8rYSOXtQTcZebJW,https://api.spotify.com/v1/audio-analysis/3gG5V4n8rYSOXtQTcZebJW,343528,4
Solitude,Re:Plus,1ghPHoNXf4L5wO4kOvJUoW,https://cdnimg.melon.co.kr/cm/album/images/020/36/592/2036592_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.644,0.747,8,-6.691,1,0.0282,0.34,0.931,0.112,0.805,84.018,audio_features,1ghPHoNXf4L5wO4kOvJUoW,spotify:track:1ghPHoNXf4L5wO4kOvJUoW,https://api.spotify.com/v1/tracks/1ghPHoNXf4L5wO4kOvJUoW,https://api.spotify.com/v1/audio-analysis/1ghPHoNXf4L5wO4kOvJUoW,256133,4
Good-Bye Days,Yui,1K8yPXTn0ijWY1sFGf6mjq,https://cdnimg.melon.co.kr/cm/album/images/003/49/846/349846_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.507,0.594,9,-4.899,1,0.0251,0.0123,0.0,0.132,0.445,158.047,audio_features,1K8yPXTn0ijWY1sFGf6mjq,spotify:track:1K8yPXTn0ijWY1sFGf6mjq,https://api.spotify.com/v1/tracks/1K8yPXTn0ijWY1sFGf6mjq,https://api.spotify.com/v1/audio-analysis/1K8yPXTn0ijWY1sFGf6mjq,275893,4
Aqua,Sakamoto Ryuichi,187ccI2WlhO8IRSwACHome,https://cdnimg.melon.co.kr/cm/album/images/022/19/601/2219601_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.44,0.0281,7,-19.298,1,0.0628,0.995,0.923,0.223,0.186,59.77,audio_features,187ccI2WlhO8IRSwACHome,spotify:track:187ccI2WlhO8IRSwACHome,https://api.spotify.com/v1/tracks/187ccI2WlhO8IRSwACHome,https://api.spotify.com/v1/audio-analysis/187ccI2WlhO8IRSwACHome,273334,4
LAST STARDUST,Aimer,5SIvk89WNJKsl02ojARSYh,https://cdnimg.melon.co.kr/cm/album/images/023/33/398/2333398_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.473,0.845,2,-5.13,0,0.0455,0.0105,2.87e-05,0.13,0.223,121.963,audio_features,5SIvk89WNJKsl02ojARSYh,spotify:track:5SIvk89WNJKsl02ojARSYh,https://api.spotify.com/v1/tracks/5SIvk89WNJKsl02ojARSYh,https://api.spotify.com/v1/audio-analysis/5SIvk89WNJKsl02ojARSYh,318667,3
Clean & Dirty,Harvard,7JqeWpRsv6ahlH3FkaFATc,https://cdnimg.melon.co.kr/cm/album/images/000/33/197/33197_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.319,0.637,6,-7.933,1,0.0302,0.00124,0.000493,0.294,0.613,100.903,audio_features,7JqeWpRsv6ahlH3FkaFATc,spotify:track:7JqeWpRsv6ahlH3FkaFATc,https://api.spotify.com/v1/tracks/7JqeWpRsv6ahlH3FkaFATc,https://api.spotify.com/v1/audio-analysis/7JqeWpRsv6ahlH3FkaFATc,288133,4
Top Of The World,Naomi & Goro,6FxHc0kbfe4d7g0QI41hNG,https://cdnimg.melon.co.kr/cm/album/images/003/23/539/323539_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.705,0.274,10,-9.13,1,0.0305,0.974,0.000489,0.111,0.515,134.035,audio_features,6FxHc0kbfe4d7g0QI41hNG,spotify:track:6FxHc0kbfe4d7g0QI41hNG,https://api.spotify.com/v1/tracks/6FxHc0kbfe4d7g0QI41hNG,https://api.spotify.com/v1/audio-analysis/6FxHc0kbfe4d7g0QI41hNG,254013,4
Romance For Journey,Daishi Dance,1cl2KKJmO2XF7ibqrQVfuA,https://cdnimg.melon.co.kr/cm/album/images/003/27/617/327617_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.543,0.815,0,-7.398,0,0.0314,0.00583,0.0103,0.132,0.309,127.856,audio_features,1cl2KKJmO2XF7ibqrQVfuA,spotify:track:1cl2KKJmO2XF7ibqrQVfuA,https://api.spotify.com/v1/tracks/1cl2KKJmO2XF7ibqrQVfuA,https://api.spotify.com/v1/audio-analysis/1cl2KKJmO2XF7ibqrQVfuA,150840,4
Glamorous Sky,Nakashima Mika,7fVuFTodvQPM5LKpT5vdFM,https://cdnimg.melon.co.kr/cm/album/images/003/37/638/337638_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.326,0.874,1,-2.077,0,0.0426,6.84e-05,0.63,0.223,0.535,150.022,audio_features,7fVuFTodvQPM5LKpT5vdFM,spotify:track:7fVuFTodvQPM5LKpT5vdFM,https://api.spotify.com/v1/tracks/7fVuFTodvQPM5LKpT5vdFM,https://api.spotify.com/v1/audio-analysis/7fVuFTodvQPM5LKpT5vdFM,266360,4
Week End,X-Japan,703Nky7dIZLp9Zq93cMQrL,https://cdnimg.melon.co.kr/cm/album/images/003/97/363/397363_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.468,0.919,3,-5.095,0,0.0586,0.00677,6.87e-06,0.0754,0.744,171.497,audio_features,703Nky7dIZLp9Zq93cMQrL,spotify:track:703Nky7dIZLp9Zq93cMQrL,https://api.spotify.com/v1/tracks/703Nky7dIZLp9Zq93cMQrL,https://api.spotify.com/v1/audio-analysis/703Nky7dIZLp9Zq93cMQrL,363480,4
Number 1,BIGBANG ,5gE2yPrsKkVIQ2WXzEKJTF,https://cdnimg.melon.co.kr/cm/album/images/003/98/679/398679_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.814,0.841,7,-4.716,1,0.0615,0.0255,0.0,0.486,0.815,115.016,audio_features,5gE2yPrsKkVIQ2WXzEKJTF,spotify:track:5gE2yPrsKkVIQ2WXzEKJTF,https://api.spotify.com/v1/tracks/5gE2yPrsKkVIQ2WXzEKJTF,https://api.spotify.com/v1/audio-analysis/5gE2yPrsKkVIQ2WXzEKJTF,198880,4
Time Goes By ,Re:Plus,5STTkKHQqw9tyeTob60pOB,https://cdnimg.melon.co.kr/cm/album/images/011/68/055/1168055_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.623,0.794,8,-5.731,1,0.0927,0.596,0.0203,0.0993,0.77,165.995,audio_features,5STTkKHQqw9tyeTob60pOB,spotify:track:5STTkKHQqw9tyeTob60pOB,https://api.spotify.com/v1/tracks/5STTkKHQqw9tyeTob60pOB,https://api.spotify.com/v1/audio-analysis/5STTkKHQqw9tyeTob60pOB,255827,4
The Beginning,ONE OK ROCK,4f3nDjgqXurMryYBSp0TZD,https://cdnimg.melon.co.kr/cm/album/images/021/77/906/2177906_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.36,0.983,0,-2.352,1,0.101,8.83e-05,0.0,0.111,0.279,182.058,audio_features,4f3nDjgqXurMryYBSp0TZD,spotify:track:4f3nDjgqXurMryYBSp0TZD,https://api.spotify.com/v1/tracks/4f3nDjgqXurMryYBSp0TZD,https://api.spotify.com/v1/audio-analysis/4f3nDjgqXurMryYBSp0TZD,292733,4
Brisk Yellow,Blazo,4YcbXk5rZEPwTRTNrMZjmi,https://cdnimg.melon.co.kr/cm/album/images/013/26/365/1326365_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.653,0.653,5,-9.566,0,0.0425,0.248,0.848,0.137,0.675,95.039,audio_features,4YcbXk5rZEPwTRTNrMZjmi,spotify:track:4YcbXk5rZEPwTRTNrMZjmi,https://api.spotify.com/v1/tracks/4YcbXk5rZEPwTRTNrMZjmi,https://api.spotify.com/v1/audio-analysis/4YcbXk5rZEPwTRTNrMZjmi,117693,4
X,X-Japan,6aMOnyPDHIrnT0mepiaLeR,https://cdnimg.melon.co.kr/cm/album/images/000/34/421/34421_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.403,0.988,1,-3.905,0,0.127,0.000211,0.0498,0.0599,0.209,176.464,audio_features,6aMOnyPDHIrnT0mepiaLeR,spotify:track:6aMOnyPDHIrnT0mepiaLeR,https://api.spotify.com/v1/tracks/6aMOnyPDHIrnT0mepiaLeR,https://api.spotify.com/v1/audio-analysis/6aMOnyPDHIrnT0mepiaLeR,361533,4
Four Leaved Clover ,Namy,0QeDTS69gadCkeRb5PoRQg,https://cdnimg.melon.co.kr/cm/album/images/012/23/052/1223052_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.707,0.744,1,-7.147,0,0.0588,0.706,5.49e-05,0.11,0.797,126.805,audio_features,0QeDTS69gadCkeRb5PoRQg,spotify:track:0QeDTS69gadCkeRb5PoRQg,https://api.spotify.com/v1/tracks/0QeDTS69gadCkeRb5PoRQg,https://api.spotify.com/v1/audio-analysis/0QeDTS69gadCkeRb5PoRQg,312067,4
Fresh Orange,Blazo,71YsFBG8eStCZx0KzV0H7v,https://cdnimg.melon.co.kr/cm/album/images/013/26/365/1326365_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.686,0.509,2,-8.407,0,0.031,0.0369,0.0562,0.117,0.305,95.001,audio_features,71YsFBG8eStCZx0KzV0H7v,spotify:track:71YsFBG8eStCZx0KzV0H7v,https://api.spotify.com/v1/tracks/71YsFBG8eStCZx0KzV0H7v,https://api.spotify.com/v1/audio-analysis/71YsFBG8eStCZx0KzV0H7v,174240,4
Orion ,Nakashima Mika,5qRiFTBYluZppQaxp5bGmK,https://cdnimg.melon.co.kr/cm/album/images/004/25/655/425655_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.526,0.482,11,-4.642,1,0.0286,0.158,0.0,0.352,0.44,143.763,audio_features,5qRiFTBYluZppQaxp5bGmK,spotify:track:5qRiFTBYluZppQaxp5bGmK,https://api.spotify.com/v1/tracks/5qRiFTBYluZppQaxp5bGmK,https://api.spotify.com/v1/audio-analysis/5qRiFTBYluZppQaxp5bGmK,292800,4
Find the Way,Nakashima Mika,6mj3XXPRbBXUPG2yynVWO3,https://cdnimg.melon.co.kr/cm/album/images/000/42/298/42298_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.472,0.226,3,-11.653,1,0.0271,0.798,0.0,0.0992,0.0974,74.736,audio_features,6mj3XXPRbBXUPG2yynVWO3,spotify:track:6mj3XXPRbBXUPG2yynVWO3,https://api.spotify.com/v1/tracks/6mj3XXPRbBXUPG2yynVWO3,https://api.spotify.com/v1/audio-analysis/6mj3XXPRbBXUPG2yynVWO3,326160,4
Rolling Star,Yui,0rVH35mmwtelHycrJxFexC,https://cdnimg.melon.co.kr/cm/album/images/003/49/846/349846_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.49,0.889,2,-2.386,1,0.0445,0.00121,0.0,0.373,0.673,80.586,audio_features,0rVH35mmwtelHycrJxFexC,spotify:track:0rVH35mmwtelHycrJxFexC,https://api.spotify.com/v1/tracks/0rVH35mmwtelHycrJxFexC,https://api.spotify.com/v1/audio-analysis/0rVH35mmwtelHycrJxFexC,188507,4
"Love, Trust, Believe ",Daishi Dance,4sBwVkrygnF3SpyEe8nu9S,https://cdnimg.melon.co.kr/cm/album/images/003/27/617/327617_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.69,0.769,0,-5.639,1,0.0259,0.00799,0.000265,0.3,0.69,124.015,audio_features,4sBwVkrygnF3SpyEe8nu9S,spotify:track:4sBwVkrygnF3SpyEe8nu9S,https://api.spotify.com/v1/tracks/4sBwVkrygnF3SpyEe8nu9S,https://api.spotify.com/v1/audio-analysis/4sBwVkrygnF3SpyEe8nu9S,392853,4
Butterfly Kiss,Romantic Production,1xIzvaLtSvYphTGpxhTlFv,https://cdnimg.melon.co.kr/cm/album/images/011/27/253/1127253_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.582,0.748,10,-4.505,0,0.0255,0.39,0.965,0.0391,0.642,95.999,audio_features,1xIzvaLtSvYphTGpxhTlFv,spotify:track:1xIzvaLtSvYphTGpxhTlFv,https://api.spotify.com/v1/tracks/1xIzvaLtSvYphTGpxhTlFv,https://api.spotify.com/v1/audio-analysis/1xIzvaLtSvYphTGpxhTlFv,245760,4
Moonrise...Moonset ,Daishi Dance,3rKRrk2pzcZbudbueAanv7,https://cdnimg.melon.co.kr/cm/album/images/003/59/977/359977_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.578,0.743,11,-7.698,0,0.0289,0.00425,0.3,0.14,0.357,126.592,audio_features,3rKRrk2pzcZbudbueAanv7,spotify:track:3rKRrk2pzcZbudbueAanv7,https://api.spotify.com/v1/tracks/3rKRrk2pzcZbudbueAanv7,https://api.spotify.com/v1/audio-analysis/3rKRrk2pzcZbudbueAanv7,333213,4
Come Again,m-flo,477CB93mH986mrIheQD0RR,https://cdnimg.melon.co.kr/cm/album/images/003/01/974/301974_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.702,0.896,8,-3.414,1,0.0525,0.534,0.000238,0.118,0.917,130.156,audio_features,477CB93mH986mrIheQD0RR,spotify:track:477CB93mH986mrIheQD0RR,https://api.spotify.com/v1/tracks/477CB93mH986mrIheQD0RR,https://api.spotify.com/v1/audio-analysis/477CB93mH986mrIheQD0RR,351642,4
Clock Strikes,ONE OK ROCK,30CenAPBR2VmH91r4Um32b,https://cdnimg.melon.co.kr/cm/album/images/021/77/906/2177906_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.488,0.921,8,-4.729,1,0.061,0.00113,0.0,0.13,0.231,95.934,audio_features,30CenAPBR2VmH91r4Um32b,spotify:track:30CenAPBR2VmH91r4Um32b,https://api.spotify.com/v1/tracks/30CenAPBR2VmH91r4Um32b,https://api.spotify.com/v1/audio-analysis/30CenAPBR2VmH91r4Um32b,235347,4
Heartache,ONE OK ROCK,0OwEskGUqCMgkSY7JkJS7x,https://cdnimg.melon.co.kr/cm/album/images/026/41/752/2641752_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.415,0.689,1,-6.486,1,0.0302,0.154,0.0,0.0637,0.245,143.043,audio_features,0OwEskGUqCMgkSY7JkJS7x,spotify:track:0OwEskGUqCMgkSY7JkJS7x,https://api.spotify.com/v1/tracks/0OwEskGUqCMgkSY7JkJS7x,https://api.spotify.com/v1/audio-analysis/0OwEskGUqCMgkSY7JkJS7x,265213,4
Honey,L'Arc-en-Ciel,4BFWM87zjensjLlOjnlNqE,https://cdnimg.melon.co.kr/cm/album/images/000/45/778/45778_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.372,0.92,5,-5.239,1,0.0631,0.000205,0.0,0.112,0.326,91.067,audio_features,4BFWM87zjensjLlOjnlNqE,spotify:track:4BFWM87zjensjLlOjnlNqE,https://api.spotify.com/v1/tracks/4BFWM87zjensjLlOjnlNqE,https://api.spotify.com/v1/audio-analysis/4BFWM87zjensjLlOjnlNqE,228707,4
Weep,Lusrica,5Yk0YDd8y5KmxeGcdG7Wof,https://cdnimg.melon.co.kr/cm/album/images/013/45/160/1345160_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.64,0.841,10,-5.51,0,0.031,0.296,0.0175,0.115,0.906,99.028,audio_features,5Yk0YDd8y5KmxeGcdG7Wof,spotify:track:5Yk0YDd8y5KmxeGcdG7Wof,https://api.spotify.com/v1/tracks/5Yk0YDd8y5KmxeGcdG7Wof,https://api.spotify.com/v1/audio-analysis/5Yk0YDd8y5KmxeGcdG7Wof,222080,4
Make A Wish ,Ellegarden,35sboDeBvRDcK8GEAlaBWG,https://cdnimg.melon.co.kr/cm/album/images/003/04/903/304903_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.256,0.754,4,-1.759,1,0.0634,0.12,2.08e-05,0.141,0.595,171.946,audio_features,35sboDeBvRDcK8GEAlaBWG,spotify:track:35sboDeBvRDcK8GEAlaBWG,https://api.spotify.com/v1/tracks/35sboDeBvRDcK8GEAlaBWG,https://api.spotify.com/v1/audio-analysis/35sboDeBvRDcK8GEAlaBWG,138027,4
Che.R.Ry,Yui,6PBBGlTEVfUyfnmemrnhbp,https://cdnimg.melon.co.kr/cm/album/images/003/49/846/349846_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.599,0.906,5,-2.899,1,0.032,0.245,0.000182,0.265,0.648,109.198,audio_features,6PBBGlTEVfUyfnmemrnhbp,spotify:track:6PBBGlTEVfUyfnmemrnhbp,https://api.spotify.com/v1/tracks/6PBBGlTEVfUyfnmemrnhbp,https://api.spotify.com/v1/audio-analysis/6PBBGlTEVfUyfnmemrnhbp,209973,4
Flower,L'Arc-en-Ciel,1BymrzeFs03QuOyC8nO3w7,https://cdnimg.melon.co.kr/cm/album/images/000/35/378/35378_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.387,0.882,7,-5.667,1,0.0501,0.00675,1.48e-06,0.0867,0.815,172.255,audio_features,1BymrzeFs03QuOyC8nO3w7,spotify:track:1BymrzeFs03QuOyC8nO3w7,https://api.spotify.com/v1/tracks/1BymrzeFs03QuOyC8nO3w7,https://api.spotify.com/v1/audio-analysis/1BymrzeFs03QuOyC8nO3w7,298267,4
Tomorrow Is The last Time,Kuraki Mai,7GXRfMmuEB2GKmXZEE9FwQ,https://cdnimg.melon.co.kr/cm/album/images/010/91/298/1091298_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.579,0.698,1,-6.336,1,0.0617,0.491,0.0,0.0816,0.542,169.839,audio_features,7GXRfMmuEB2GKmXZEE9FwQ,spotify:track:7GXRfMmuEB2GKmXZEE9FwQ,https://api.spotify.com/v1/tracks/7GXRfMmuEB2GKmXZEE9FwQ,https://api.spotify.com/v1/audio-analysis/7GXRfMmuEB2GKmXZEE9FwQ,236349,4
Sign Of Tomorrow,Jazztronik,3AjpP2IUfcEjjiWCX1yiBP,https://cdnimg.melon.co.kr/cm/album/images/009/74/558/974558_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.882,0.504,7,-13.075,1,0.0761,0.81,0.803,0.0473,0.96,120.005,audio_features,3AjpP2IUfcEjjiWCX1yiBP,spotify:track:3AjpP2IUfcEjjiWCX1yiBP,https://api.spotify.com/v1/tracks/3AjpP2IUfcEjjiWCX1yiBP,https://api.spotify.com/v1/audio-analysis/3AjpP2IUfcEjjiWCX1yiBP,346507,4
All My Love ,Gemini,2EJB6le1LPAYrlOSETRMUD,https://cdnimg.melon.co.kr/cm/album/images/022/57/335/2257335_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.608,0.641,11,-5.186,1,0.0492,0.639,1.44e-06,0.141,0.708,75.995,audio_features,2EJB6le1LPAYrlOSETRMUD,spotify:track:2EJB6le1LPAYrlOSETRMUD,https://api.spotify.com/v1/tracks/2EJB6le1LPAYrlOSETRMUD,https://api.spotify.com/v1/audio-analysis/2EJB6le1LPAYrlOSETRMUD,335200,4
Will ,Nakashima Mika,1ZhwTnaFUqfkSDn8ZWsyHV,https://cdnimg.melon.co.kr/cm/album/images/000/34/061/34061_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.491,0.625,5,-4.371,0,0.0311,0.657,0.0,0.152,0.231,139.428,audio_features,1ZhwTnaFUqfkSDn8ZWsyHV,spotify:track:1ZhwTnaFUqfkSDn8ZWsyHV,https://api.spotify.com/v1/tracks/1ZhwTnaFUqfkSDn8ZWsyHV,https://api.spotify.com/v1/audio-analysis/1ZhwTnaFUqfkSDn8ZWsyHV,330093,4
風 / Kaze ,윤하 ,686EAFs0uJRvVTHaOhkP1u,https://cdnimg.melon.co.kr/cm/album/images/010/30/051/1030051_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.571,0.389,8,-6.318,1,0.0265,0.799,0.0,0.152,0.259,90.049,audio_features,686EAFs0uJRvVTHaOhkP1u,spotify:track:686EAFs0uJRvVTHaOhkP1u,https://api.spotify.com/v1/tracks/686EAFs0uJRvVTHaOhkP1u,https://api.spotify.com/v1/audio-analysis/686EAFs0uJRvVTHaOhkP1u,331600,4
It All Turns Out Great ,Re:Plus,3juCOxpum9Z6fuL2AmfW4S,https://cdnimg.melon.co.kr/cm/album/images/022/03/414/2203414_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.585,0.873,11,-5.827,0,0.0955,0.111,0.0,0.0833,0.778,99.999,audio_features,3juCOxpum9Z6fuL2AmfW4S,spotify:track:3juCOxpum9Z6fuL2AmfW4S,https://api.spotify.com/v1/tracks/3juCOxpum9Z6fuL2AmfW4S,https://api.spotify.com/v1/audio-analysis/3juCOxpum9Z6fuL2AmfW4S,201587,4
Everlasting Truth,Re:Plus,5BAZUnLxxwwsLarO7dWdhk,https://cdnimg.melon.co.kr/cm/album/images/011/68/055/1168055_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.59,0.667,4,-6.268,0,0.0336,0.594,0.782,0.379,0.238,90.015,audio_features,5BAZUnLxxwwsLarO7dWdhk,spotify:track:5BAZUnLxxwwsLarO7dWdhk,https://api.spotify.com/v1/tracks/5BAZUnLxxwwsLarO7dWdhk,https://api.spotify.com/v1/audio-analysis/5BAZUnLxxwwsLarO7dWdhk,231867,4
Wishes ,Fujita Emi,06CIOirSls7CoauRy92G5L,https://cdnimg.melon.co.kr/cm/album/images/003/52/903/352903_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.345,0.123,8,-17.592,1,0.0343,0.883,0.00447,0.1,0.308,181.695,audio_features,06CIOirSls7CoauRy92G5L,spotify:track:06CIOirSls7CoauRy92G5L,https://api.spotify.com/v1/tracks/06CIOirSls7CoauRy92G5L,https://api.spotify.com/v1/audio-analysis/06CIOirSls7CoauRy92G5L,277373,4
Cry Out,ONE OK ROCK,5Sbf1ONFdUHbb88m9VUqDN,https://cdnimg.melon.co.kr/cm/album/images/026/41/752/2641752_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.334,0.941,5,-4.406,1,0.111,0.00154,0.0,0.151,0.282,168.032,audio_features,5Sbf1ONFdUHbb88m9VUqDN,spotify:track:5Sbf1ONFdUHbb88m9VUqDN,https://api.spotify.com/v1/tracks/5Sbf1ONFdUHbb88m9VUqDN,https://api.spotify.com/v1/audio-analysis/5Sbf1ONFdUHbb88m9VUqDN,227933,4
Stay With Me,Paris Match,38URE8AA1VYVxiz2VbmCA0,https://cdnimg.melon.co.kr/cm/album/images/000/71/080/71080_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.791,0.57,0,-9.544,1,0.0282,0.638,0.0203,0.0861,0.904,127.967,audio_features,38URE8AA1VYVxiz2VbmCA0,spotify:track:38URE8AA1VYVxiz2VbmCA0,https://api.spotify.com/v1/tracks/38URE8AA1VYVxiz2VbmCA0,https://api.spotify.com/v1/audio-analysis/38URE8AA1VYVxiz2VbmCA0,261933,4
Arthurs Theme ,Paris Match,0pr3TRR03b4BOyD6BaA2Kc,https://cdnimg.melon.co.kr/cm/album/images/000/71/080/71080_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.843,0.502,9,-8.543,1,0.0338,0.355,0.0909,0.112,0.401,127.979,audio_features,0pr3TRR03b4BOyD6BaA2Kc,spotify:track:0pr3TRR03b4BOyD6BaA2Kc,https://api.spotify.com/v1/tracks/0pr3TRR03b4BOyD6BaA2Kc,https://api.spotify.com/v1/audio-analysis/0pr3TRR03b4BOyD6BaA2Kc,315667,4
Chiru ,Robert De Boron,67wrHBNV1stVSKqN1kNsZP,https://cdnimg.melon.co.kr/cm/album/images/021/16/366/2116366_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.488,0.597,2,-8.306,1,0.0303,0.305,0.814,0.162,0.588,174.024,audio_features,67wrHBNV1stVSKqN1kNsZP,spotify:track:67wrHBNV1stVSKqN1kNsZP,https://api.spotify.com/v1/tracks/67wrHBNV1stVSKqN1kNsZP,https://api.spotify.com/v1/audio-analysis/67wrHBNV1stVSKqN1kNsZP,256027,4
Moon & Sunrise,보아 ,4a67WAi2J5KWXfE0VhS408,https://cdnimg.melon.co.kr/cm/album/images/000/34/064/34064_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.679,0.504,8,-7.75,0,0.0322,0.121,0.0,0.0804,0.463,120.042,audio_features,4a67WAi2J5KWXfE0VhS408,spotify:track:4a67WAi2J5KWXfE0VhS408,https://api.spotify.com/v1/tracks/4a67WAi2J5KWXfE0VhS408,https://api.spotify.com/v1/audio-analysis/4a67WAi2J5KWXfE0VhS408,312173,4
P.I.A.N.O.,Daishi Dance,3OQ1ucznWTGED4Rtjk27A4,https://cdnimg.melon.co.kr/cm/album/images/003/27/617/327617_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.684,0.811,9,-9.141,0,0.0293,0.0163,0.00337,0.205,0.513,126.11,audio_features,3OQ1ucznWTGED4Rtjk27A4,spotify:track:3OQ1ucznWTGED4Rtjk27A4,https://api.spotify.com/v1/tracks/3OQ1ucznWTGED4Rtjk27A4,https://api.spotify.com/v1/audio-analysis/3OQ1ucznWTGED4Rtjk27A4,283453,4
